context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.193678338645252	1
CHG	none	-100	mean	upstream	0.117590524631367	1
CHH	none	-100	mean	upstream	0.043194008418271	1
CG	none	-200	mean	upstream	0.250467429207739	1
CHG	none	-200	mean	upstream	0.149787321756987	1
CHH	none	-200	mean	upstream	0.0618187985884795	1
CG	none	-300	mean	upstream	0.30256222830329	1
CHG	none	-300	mean	upstream	0.179987268486817	1
CHH	none	-300	mean	upstream	0.0779018439835023	1
CG	none	-400	mean	upstream	0.347840975131102	1
CHG	none	-400	mean	upstream	0.195227549295781	1
CHH	none	-400	mean	upstream	0.0880182014187833	1
CG	none	-500	mean	upstream	0.379799301360589	1
CHG	none	-500	mean	upstream	0.205346822558271	1
CHH	none	-500	mean	upstream	0.0920609632066045	1
CG	none	500	mean	downstream	0.299886396639369	1
CHG	none	500	mean	downstream	0.120956665063557	1
CHH	none	500	mean	downstream	0.0478444166289628	1
CG	none	600	mean	downstream	0.329413113970714	1
CHG	none	600	mean	downstream	0.134311420197545	1
CHH	none	600	mean	downstream	0.0579544268040351	1
CG	none	700	mean	downstream	0.360311734389536	1
CHG	none	700	mean	downstream	0.139755873952853	1
CHH	none	700	mean	downstream	0.064689153588044	1
CG	none	800	mean	downstream	0.37871832962336	1
CHG	none	800	mean	downstream	0.144581444533231	1
CHH	none	800	mean	downstream	0.0682056644269921	1
CG	none	900	mean	downstream	0.398568648427876	1
CHG	none	900	mean	downstream	0.151542077065576	1
CHH	none	900	mean	downstream	0.0701707200767981	1
CG	none	0	mean	inside	0.124243172802399	1
CHG	none	0	mean	inside	0.0674130488429972	1
CHH	none	0	mean	inside	0.0279538034593397	1
CG	none	25	mean	inside	0.149782024902511	1
CHG	none	25	mean	inside	0.0677291387571388	1
CHH	none	25	mean	inside	0.0295516555998697	1
CG	none	50	mean	inside	0.201603535029439	1
CHG	none	50	mean	inside	0.0718803876610624	1
CHH	none	50	mean	inside	0.0327678024455693	1
CG	none	75	mean	inside	0.258642648336649	1
CHG	none	75	mean	inside	0.0780143122502069	1
CHH	none	75	mean	inside	0.0355472439719359	1
CG	none	100	mean	inside	0.320699498186272	1
CHG	none	100	mean	inside	0.0817471899063882	1
CHH	none	100	mean	inside	0.0364487260973067	1
CG	none	125	mean	inside	0.370291983909738	1
CHG	none	125	mean	inside	0.0821082246440157	1
CHH	none	125	mean	inside	0.0379691531389819	1
CG	none	150	mean	inside	0.41412822562367	1
CHG	none	150	mean	inside	0.0843817302158664	1
CHH	none	150	mean	inside	0.0384384377867059	1
CG	none	175	mean	inside	0.448141961593646	1
CHG	none	175	mean	inside	0.0825057035769355	1
CHH	none	175	mean	inside	0.0384318257413272	1
CG	none	200	mean	inside	0.469656290153635	1
CHG	none	200	mean	inside	0.0825231923702032	1
CHH	none	200	mean	inside	0.0386801759165503	1
CG	none	225	mean	inside	0.491017579194179	1
CHG	none	225	mean	inside	0.0835275057897298	1
CHH	none	225	mean	inside	0.0383894742313478	1
CG	none	250	mean	inside	0.504994054698061	1
CHG	none	250	mean	inside	0.0832553804945802	1
CHH	none	250	mean	inside	0.0373130022987441	1
CG	none	275	mean	inside	0.516849268600678	1
CHG	none	275	mean	inside	0.0829595560036033	1
CHH	none	275	mean	inside	0.0368702875194796	1
CG	none	300	mean	inside	0.523743346139293	1
CHG	none	300	mean	inside	0.082577144919816	1
CHH	none	300	mean	inside	0.0362795927099179	1
CG	none	325	mean	inside	0.52761711513663	1
CHG	none	325	mean	inside	0.0784638648098064	1
CHH	none	325	mean	inside	0.035702092456235	1
CG	none	350	mean	inside	0.528568236086082	1
CHG	none	350	mean	inside	0.0782159939904682	1
CHH	none	350	mean	inside	0.0355103283389	1
CG	none	375	mean	inside	0.518782066578469	1
CHG	none	375	mean	inside	0.0761982550745525	1
CHH	none	375	mean	inside	0.0343406871166074	1
CG	none	400	mean	inside	0.498873451640528	1
CHG	none	400	mean	inside	0.0761578074973016	1
CHH	none	400	mean	inside	0.0333847881554317	1
CG	none	425	mean	inside	0.460432153330547	1
CHG	none	425	mean	inside	0.0742647429610421	1
CHH	none	425	mean	inside	0.0325018997730116	1
CG	none	450	mean	inside	0.399609381494203	1
CHG	none	450	mean	inside	0.0784885550332585	1
CHH	none	450	mean	inside	0.0325350189238105	1
CG	none	475	mean	inside	0.326643990872469	1
CHG	none	475	mean	inside	0.0826549984978209	1
CHH	none	475	mean	inside	0.034379068710953	1
