context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.206005182388484	1
CHG	none	-100	mean	upstream	0.120867499685865	1
CHH	none	-100	mean	upstream	0.0506755765350194	1
CG	none	-200	mean	upstream	0.26071997187315	1
CHG	none	-200	mean	upstream	0.148798092838859	1
CHH	none	-200	mean	upstream	0.0676173781625959	1
CG	none	-300	mean	upstream	0.310167272110235	1
CHG	none	-300	mean	upstream	0.174030990354272	1
CHH	none	-300	mean	upstream	0.0823116307019203	1
CG	none	-400	mean	upstream	0.357658277712938	1
CHG	none	-400	mean	upstream	0.187560625480873	1
CHH	none	-400	mean	upstream	0.0905234652959308	1
CG	none	-500	mean	upstream	0.388989436059636	1
CHG	none	-500	mean	upstream	0.197206275820201	1
CHH	none	-500	mean	upstream	0.0933472146550862	1
CG	none	500	mean	downstream	0.309763199026269	1
CHG	none	500	mean	downstream	0.121924983100905	1
CHH	none	500	mean	downstream	0.0539642930043009	1
CG	none	600	mean	downstream	0.338487601234555	1
CHG	none	600	mean	downstream	0.133988948849819	1
CHH	none	600	mean	downstream	0.0632978423851744	1
CG	none	700	mean	downstream	0.369313271805585	1
CHG	none	700	mean	downstream	0.138724297743838	1
CHH	none	700	mean	downstream	0.0696580038480078	1
CG	none	800	mean	downstream	0.388090666389647	1
CHG	none	800	mean	downstream	0.144641383838006	1
CHH	none	800	mean	downstream	0.0730575882322228	1
CG	none	900	mean	downstream	0.40665707391783	1
CHG	none	900	mean	downstream	0.14880311406887	1
CHH	none	900	mean	downstream	0.0744622673196105	1
CG	none	0	mean	inside	0.13772526962439	1
CHG	none	0	mean	inside	0.0780788296210212	1
CHH	none	0	mean	inside	0.0387632069226426	1
CG	none	25	mean	inside	0.163657488501208	1
CHG	none	25	mean	inside	0.0785068011046177	1
CHH	none	25	mean	inside	0.0402949979760454	1
CG	none	50	mean	inside	0.215244093409481	1
CHG	none	50	mean	inside	0.0821482353710691	1
CHH	none	50	mean	inside	0.0427598668470902	1
CG	none	75	mean	inside	0.273178124402249	1
CHG	none	75	mean	inside	0.0875952275609904	1
CHH	none	75	mean	inside	0.0444298488604349	1
CG	none	100	mean	inside	0.334303515315645	1
CHG	none	100	mean	inside	0.0903411601619749	1
CHH	none	100	mean	inside	0.0452072577329572	1
CG	none	125	mean	inside	0.384707398742328	1
CHG	none	125	mean	inside	0.091042462921608	1
CHH	none	125	mean	inside	0.0470217114404443	1
CG	none	150	mean	inside	0.428451068939238	1
CHG	none	150	mean	inside	0.0926495375001639	1
CHH	none	150	mean	inside	0.0470575305004495	1
CG	none	175	mean	inside	0.462082128388746	1
CHG	none	175	mean	inside	0.0915464853598853	1
CHH	none	175	mean	inside	0.0473127905741545	1
CG	none	200	mean	inside	0.481475128945021	1
CHG	none	200	mean	inside	0.0911311590430108	1
CHH	none	200	mean	inside	0.0470532316422134	1
CG	none	225	mean	inside	0.501459176658742	1
CHG	none	225	mean	inside	0.0921185422790218	1
CHH	none	225	mean	inside	0.0469125876794415	1
CG	none	250	mean	inside	0.516598815360466	1
CHG	none	250	mean	inside	0.0921844940691398	1
CHH	none	250	mean	inside	0.0459159261334865	1
CG	none	275	mean	inside	0.526441670757213	1
CHG	none	275	mean	inside	0.0911990172235377	1
CHH	none	275	mean	inside	0.0458767864100534	1
CG	none	300	mean	inside	0.532992977843645	1
CHG	none	300	mean	inside	0.0905551332487987	1
CHH	none	300	mean	inside	0.0452282838892075	1
CG	none	325	mean	inside	0.536563772231318	1
CHG	none	325	mean	inside	0.0875721994759188	1
CHH	none	325	mean	inside	0.0449779172873537	1
CG	none	350	mean	inside	0.536617272405595	1
CHG	none	350	mean	inside	0.0872447586937642	1
CHH	none	350	mean	inside	0.0445916416434772	1
CG	none	375	mean	inside	0.527927151294733	1
CHG	none	375	mean	inside	0.0856289411711322	1
CHH	none	375	mean	inside	0.0436031240479368	1
CG	none	400	mean	inside	0.506867140236807	1
CHG	none	400	mean	inside	0.0849255997089771	1
CHH	none	400	mean	inside	0.0427128584255151	1
CG	none	425	mean	inside	0.469414609798294	1
CHG	none	425	mean	inside	0.0826045083434112	1
CHH	none	425	mean	inside	0.0417894220144172	1
CG	none	450	mean	inside	0.408637098612741	1
CHG	none	450	mean	inside	0.0864059245142049	1
CHH	none	450	mean	inside	0.0416606113625629	1
CG	none	475	mean	inside	0.335774536516711	1
CHG	none	475	mean	inside	0.0900896899928195	1
CHH	none	475	mean	inside	0.042769689057478	1
