context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.1549490765412	1
CHG	none	-100	mean	upstream	0.0959548627923498	1
CHH	none	-100	mean	upstream	0.0421555701065397	1
CG	none	-200	mean	upstream	0.19377961869844	1
CHG	none	-200	mean	upstream	0.116166198390979	1
CHH	none	-200	mean	upstream	0.0517474388564491	1
CG	none	-300	mean	upstream	0.237771852999413	1
CHG	none	-300	mean	upstream	0.137785774826654	1
CHH	none	-300	mean	upstream	0.0609793083476612	1
CG	none	-400	mean	upstream	0.273556601746127	1
CHG	none	-400	mean	upstream	0.148115618837844	1
CHH	none	-400	mean	upstream	0.068495606886012	1
CG	none	-500	mean	upstream	0.303845024931759	1
CHG	none	-500	mean	upstream	0.151847940243688	1
CHH	none	-500	mean	upstream	0.0728602572969093	1
CG	none	500	mean	downstream	0.244072505651017	1
CHG	none	500	mean	downstream	0.0929309273299018	1
CHH	none	500	mean	downstream	0.0437315622895712	1
CG	none	600	mean	downstream	0.267730568559017	1
CHG	none	600	mean	downstream	0.104236183532674	1
CHH	none	600	mean	downstream	0.050971628664622	1
CG	none	700	mean	downstream	0.294414335258687	1
CHG	none	700	mean	downstream	0.109276373014683	1
CHH	none	700	mean	downstream	0.055175843688793	1
CG	none	800	mean	downstream	0.313466872880643	1
CHG	none	800	mean	downstream	0.112619495852045	1
CHH	none	800	mean	downstream	0.057533612418267	1
CG	none	900	mean	downstream	0.327646825334974	1
CHG	none	900	mean	downstream	0.112968684147151	1
CHH	none	900	mean	downstream	0.0592332656061614	1
CG	none	0	mean	inside	0.109338625552016	1
CHG	none	0	mean	inside	0.0639183801786151	1
CHH	none	0	mean	inside	0.0335871598553363	1
CG	none	25	mean	inside	0.122006395469603	1
CHG	none	25	mean	inside	0.0586789222399807	1
CHH	none	25	mean	inside	0.0329285941353173	1
CG	none	50	mean	inside	0.163037080504048	1
CHG	none	50	mean	inside	0.059099605454097	1
CHH	none	50	mean	inside	0.033483197496245	1
CG	none	75	mean	inside	0.213532882572469	1
CHG	none	75	mean	inside	0.0601948005444901	1
CHH	none	75	mean	inside	0.0342009802487903	1
CG	none	100	mean	inside	0.270903770880616	1
CHG	none	100	mean	inside	0.0631887834498912	1
CHH	none	100	mean	inside	0.035115197068426	1
CG	none	125	mean	inside	0.320650258296657	1
CHG	none	125	mean	inside	0.0632653250194763	1
CHH	none	125	mean	inside	0.0360228671429074	1
CG	none	150	mean	inside	0.364563854616662	1
CHG	none	150	mean	inside	0.0642297398872183	1
CHH	none	150	mean	inside	0.0363162154484648	1
CG	none	175	mean	inside	0.394504533909155	1
CHG	none	175	mean	inside	0.0630841228074651	1
CHH	none	175	mean	inside	0.0361686219147625	1
CG	none	200	mean	inside	0.417404308923817	1
CHG	none	200	mean	inside	0.0646951535974149	1
CHH	none	200	mean	inside	0.0359712364327068	1
CG	none	225	mean	inside	0.441990241907837	1
CHG	none	225	mean	inside	0.0657205441057442	1
CHH	none	225	mean	inside	0.0368701785797205	1
CG	none	250	mean	inside	0.457554592468617	1
CHG	none	250	mean	inside	0.0661455957295843	1
CHH	none	250	mean	inside	0.0370717996183059	1
CG	none	275	mean	inside	0.467913055252437	1
CHG	none	275	mean	inside	0.0643145821909123	1
CHH	none	275	mean	inside	0.0364711839220883	1
CG	none	300	mean	inside	0.475422120269154	1
CHG	none	300	mean	inside	0.0634521149972819	1
CHH	none	300	mean	inside	0.0359070342367394	1
CG	none	325	mean	inside	0.476124281751111	1
CHG	none	325	mean	inside	0.0616037940078925	1
CHH	none	325	mean	inside	0.0351291298483584	1
CG	none	350	mean	inside	0.475466131499979	1
CHG	none	350	mean	inside	0.0592260168627557	1
CHH	none	350	mean	inside	0.034335939829549	1
CG	none	375	mean	inside	0.47335891553804	1
CHG	none	375	mean	inside	0.0583118669920327	1
CHH	none	375	mean	inside	0.033100243616115	1
CG	none	400	mean	inside	0.458879594451358	1
CHG	none	400	mean	inside	0.0577789702371001	1
CHH	none	400	mean	inside	0.0325514551922004	1
CG	none	425	mean	inside	0.424432518142625	1
CHG	none	425	mean	inside	0.057805866276209	1
CHH	none	425	mean	inside	0.0329101115494002	1
CG	none	450	mean	inside	0.363001269847387	1
CHG	none	450	mean	inside	0.0614640317765444	1
CHH	none	450	mean	inside	0.0330628761747303	1
CG	none	475	mean	inside	0.284761970987198	1
CHG	none	475	mean	inside	0.0683465893407604	1
CHH	none	475	mean	inside	0.0346746644436009	1
