context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.194642939186511	1
CHG	none	-100	mean	upstream	0.118407702802419	1
CHH	none	-100	mean	upstream	0.0522171876755697	1
CG	none	-200	mean	upstream	0.242213629822116	1
CHG	none	-200	mean	upstream	0.144866237017941	1
CHH	none	-200	mean	upstream	0.0664929050719223	1
CG	none	-300	mean	upstream	0.291711819523707	1
CHG	none	-300	mean	upstream	0.166023523915749	1
CHH	none	-300	mean	upstream	0.0797497498644054	1
CG	none	-400	mean	upstream	0.333670757022692	1
CHG	none	-400	mean	upstream	0.179554115340759	1
CHH	none	-400	mean	upstream	0.0899057456038641	1
CG	none	-500	mean	upstream	0.360313323624399	1
CHG	none	-500	mean	upstream	0.18586797086754	1
CHH	none	-500	mean	upstream	0.0933443462697484	1
CG	none	500	mean	downstream	0.304453277478282	1
CHG	none	500	mean	downstream	0.118644497802916	1
CHH	none	500	mean	downstream	0.055112548250665	1
CG	none	600	mean	downstream	0.329503181924278	1
CHG	none	600	mean	downstream	0.129328842565872	1
CHH	none	600	mean	downstream	0.0639383412104526	1
CG	none	700	mean	downstream	0.358052832720062	1
CHG	none	700	mean	downstream	0.134829193999744	1
CHH	none	700	mean	downstream	0.0698072804761559	1
CG	none	800	mean	downstream	0.376385407600052	1
CHG	none	800	mean	downstream	0.139438921799176	1
CHH	none	800	mean	downstream	0.0734916499618513	1
CG	none	900	mean	downstream	0.394081702976214	1
CHG	none	900	mean	downstream	0.143565199815374	1
CHH	none	900	mean	downstream	0.0753623228061259	1
CG	none	0	mean	inside	0.134803296069047	1
CHG	none	0	mean	inside	0.0787391916530404	1
CHH	none	0	mean	inside	0.0398319434438736	1
CG	none	25	mean	inside	0.160545519482039	1
CHG	none	25	mean	inside	0.0758346178857415	1
CHH	none	25	mean	inside	0.0404701513407022	1
CG	none	50	mean	inside	0.209808296686287	1
CHG	none	50	mean	inside	0.0804377651499884	1
CHH	none	50	mean	inside	0.0436095611560126	1
CG	none	75	mean	inside	0.270396563090893	1
CHG	none	75	mean	inside	0.0851847387595611	1
CHH	none	75	mean	inside	0.0453240929864096	1
CG	none	100	mean	inside	0.331267457070861	1
CHG	none	100	mean	inside	0.086346646327102	1
CHH	none	100	mean	inside	0.0457647274491342	1
CG	none	125	mean	inside	0.381950900198594	1
CHG	none	125	mean	inside	0.0853248050013608	1
CHH	none	125	mean	inside	0.0464774759016597	1
CG	none	150	mean	inside	0.425274338532095	1
CHG	none	150	mean	inside	0.0865060540263509	1
CHH	none	150	mean	inside	0.0465326378137959	1
CG	none	175	mean	inside	0.456413989924597	1
CHG	none	175	mean	inside	0.0855528871527606	1
CHH	none	175	mean	inside	0.0467597922981206	1
CG	none	200	mean	inside	0.478358856346979	1
CHG	none	200	mean	inside	0.0867878294158678	1
CHH	none	200	mean	inside	0.047137652331438	1
CG	none	225	mean	inside	0.497709304222832	1
CHG	none	225	mean	inside	0.0866820029454721	1
CHH	none	225	mean	inside	0.0468158624185803	1
CG	none	250	mean	inside	0.509846756566528	1
CHG	none	250	mean	inside	0.0870221095222138	1
CHH	none	250	mean	inside	0.0461211059570802	1
CG	none	275	mean	inside	0.519392002960123	1
CHG	none	275	mean	inside	0.0867675426085893	1
CHH	none	275	mean	inside	0.0463109025044475	1
CG	none	300	mean	inside	0.526599158479307	1
CHG	none	300	mean	inside	0.0854531496398015	1
CHH	none	300	mean	inside	0.0454028123236863	1
CG	none	325	mean	inside	0.528023566480898	1
CHG	none	325	mean	inside	0.0828787458582232	1
CHH	none	325	mean	inside	0.0447175945444922	1
CG	none	350	mean	inside	0.533954965181521	1
CHG	none	350	mean	inside	0.0824228208185336	1
CHH	none	350	mean	inside	0.0447567582871581	1
CG	none	375	mean	inside	0.526022509903622	1
CHG	none	375	mean	inside	0.081878988029054	1
CHH	none	375	mean	inside	0.043728968314641	1
CG	none	400	mean	inside	0.509347155289377	1
CHG	none	400	mean	inside	0.0807912992129676	1
CHH	none	400	mean	inside	0.042967101596922	1
CG	none	425	mean	inside	0.472321224920445	1
CHG	none	425	mean	inside	0.0786823034491651	1
CHH	none	425	mean	inside	0.04210211307811	1
CG	none	450	mean	inside	0.415511355474196	1
CHG	none	450	mean	inside	0.0826527326108995	1
CHH	none	450	mean	inside	0.0421908056248307	1
CG	none	475	mean	inside	0.344153366022466	1
CHG	none	475	mean	inside	0.0872854303382736	1
CHH	none	475	mean	inside	0.0434004455039494	1
