context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.164129745721256	1
CHG	none	-100	mean	upstream	0.0941012189215492	1
CHH	none	-100	mean	upstream	0.0444546461011502	1
CG	none	-200	mean	upstream	0.177087183389623	1
CHG	none	-200	mean	upstream	0.109751113934147	1
CHH	none	-200	mean	upstream	0.055933686641592	1
CG	none	-300	mean	upstream	0.223114312260515	1
CHG	none	-300	mean	upstream	0.138017937574678	1
CHH	none	-300	mean	upstream	0.0732272629617563	1
CG	none	-400	mean	upstream	0.274633203072957	1
CHG	none	-400	mean	upstream	0.163801028262411	1
CHH	none	-400	mean	upstream	0.0907540359232012	1
CG	none	-500	mean	upstream	0.318983801366762	1
CHG	none	-500	mean	upstream	0.181788215723389	1
CHH	none	-500	mean	upstream	0.100678870961691	1
CG	none	500	mean	downstream	0.287947803736427	1
CHG	none	500	mean	downstream	0.0965595820443846	1
CHH	none	500	mean	downstream	0.0459596711734689	1
CG	none	600	mean	downstream	0.282218655312994	1
CHG	none	600	mean	downstream	0.109799912979103	1
CHH	none	600	mean	downstream	0.0568057797704113	1
CG	none	700	mean	downstream	0.310520845339657	1
CHG	none	700	mean	downstream	0.121329308643906	1
CHH	none	700	mean	downstream	0.0675116538361682	1
CG	none	800	mean	downstream	0.342270471892656	1
CHG	none	800	mean	downstream	0.131506608920425	1
CHH	none	800	mean	downstream	0.0767754265903017	1
CG	none	900	mean	downstream	0.373231140689198	1
CHG	none	900	mean	downstream	0.139802210771488	1
CHH	none	900	mean	downstream	0.0833927507325673	1
CG	none	0	mean	inside	0.134059102193785	1
CHG	none	0	mean	inside	0.0661984548547987	1
CHH	none	0	mean	inside	0.0388161601466002	1
CG	none	25	mean	inside	0.178483475162379	1
CHG	none	25	mean	inside	0.0689987636064587	1
CHH	none	25	mean	inside	0.0407923599419366	1
CG	none	50	mean	inside	0.237235272446025	1
CHG	none	50	mean	inside	0.0725745070130835	1
CHH	none	50	mean	inside	0.0433424279395707	1
CG	none	75	mean	inside	0.293301269594868	1
CHG	none	75	mean	inside	0.0764387499622249	1
CHH	none	75	mean	inside	0.0458529823235987	1
CG	none	100	mean	inside	0.34511437485115	1
CHG	none	100	mean	inside	0.07725742416303	1
CHH	none	100	mean	inside	0.0461867451381843	1
CG	none	125	mean	inside	0.388803694672619	1
CHG	none	125	mean	inside	0.0785425229738422	1
CHH	none	125	mean	inside	0.0462384764355553	1
CG	none	150	mean	inside	0.425250835726304	1
CHG	none	150	mean	inside	0.0791141062058337	1
CHH	none	150	mean	inside	0.0467829926790044	1
CG	none	175	mean	inside	0.450714320592042	1
CHG	none	175	mean	inside	0.0772981686633122	1
CHH	none	175	mean	inside	0.0469869512060692	1
CG	none	200	mean	inside	0.47354316891834	1
CHG	none	200	mean	inside	0.0795155900733898	1
CHH	none	200	mean	inside	0.0472112986337301	1
CG	none	225	mean	inside	0.493941333053274	1
CHG	none	225	mean	inside	0.0781711318202063	1
CHH	none	225	mean	inside	0.0470198247697768	1
CG	none	250	mean	inside	0.503901076162402	1
CHG	none	250	mean	inside	0.0787702634438289	1
CHH	none	250	mean	inside	0.0469412134458908	1
CG	none	275	mean	inside	0.51591855675027	1
CHG	none	275	mean	inside	0.0781852680882296	1
CHH	none	275	mean	inside	0.0465405962604489	1
CG	none	300	mean	inside	0.52813320514653	1
CHG	none	300	mean	inside	0.0784148664221429	1
CHH	none	300	mean	inside	0.0455740855366003	1
CG	none	325	mean	inside	0.529423418053101	1
CHG	none	325	mean	inside	0.077568588695656	1
CHH	none	325	mean	inside	0.0456228203242123	1
CG	none	350	mean	inside	0.536180734204547	1
CHG	none	350	mean	inside	0.0758230524126826	1
CHH	none	350	mean	inside	0.0449351630377455	1
CG	none	375	mean	inside	0.538752744601925	1
CHG	none	375	mean	inside	0.0754663225834355	1
CHH	none	375	mean	inside	0.0440326499940038	1
CG	none	400	mean	inside	0.53474417006455	1
CHG	none	400	mean	inside	0.0754585683221306	1
CHH	none	400	mean	inside	0.0431655073120625	1
CG	none	425	mean	inside	0.520294748588731	1
CHG	none	425	mean	inside	0.0732555446603625	1
CHH	none	425	mean	inside	0.0412137848073584	1
CG	none	450	mean	inside	0.49724894439595	1
CHG	none	450	mean	inside	0.0738966239949094	1
CHH	none	450	mean	inside	0.040953421079184	1
CG	none	475	mean	inside	0.42850665690833	1
CHG	none	475	mean	inside	0.0684812408817196	1
CHH	none	475	mean	inside	0.0387750481411174	1
