context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.109377391041383	1
CHG	none	-100	mean	upstream	0.058637381529363	1
CHH	none	-100	mean	upstream	0.0305698974631547	1
CG	none	-200	mean	upstream	0.124351756346622	1
CHG	none	-200	mean	upstream	0.0710574005014499	1
CHH	none	-200	mean	upstream	0.0388477914420463	1
CG	none	-300	mean	upstream	0.166895712332079	1
CHG	none	-300	mean	upstream	0.0931996779814703	1
CHH	none	-300	mean	upstream	0.0525872836131471	1
CG	none	-400	mean	upstream	0.212835780310334	1
CHG	none	-400	mean	upstream	0.112933938070521	1
CHH	none	-400	mean	upstream	0.0650794820066663	1
CG	none	-500	mean	upstream	0.251770084935695	1
CHG	none	-500	mean	upstream	0.127327438760463	1
CHH	none	-500	mean	upstream	0.0747272831420532	1
CG	none	500	mean	downstream	0.212797978637466	1
CHG	none	500	mean	downstream	0.0594342766727283	1
CHH	none	500	mean	downstream	0.0312858991119174	1
CG	none	600	mean	downstream	0.206270369229727	1
CHG	none	600	mean	downstream	0.0689511106216911	1
CHH	none	600	mean	downstream	0.0393925655363456	1
CG	none	700	mean	downstream	0.234391032742237	1
CHG	none	700	mean	downstream	0.0772228316870681	1
CHH	none	700	mean	downstream	0.0470495702353215	1
CG	none	800	mean	downstream	0.260715287433379	1
CHG	none	800	mean	downstream	0.0846841537485764	1
CHH	none	800	mean	downstream	0.0547251003202963	1
CG	none	900	mean	downstream	0.284007076860232	1
CHG	none	900	mean	downstream	0.0911327552779786	1
CHH	none	900	mean	downstream	0.059490918584296	1
CG	none	0	mean	inside	0.0896836892679067	1
CHG	none	0	mean	inside	0.0415748131371354	1
CHH	none	0	mean	inside	0.027573004327454	1
CG	none	25	mean	inside	0.125229323322027	1
CHG	none	25	mean	inside	0.0432000749110047	1
CHH	none	25	mean	inside	0.0290262422954315	1
CG	none	50	mean	inside	0.171574755341919	1
CHG	none	50	mean	inside	0.045241000305263	1
CHH	none	50	mean	inside	0.0302448776909944	1
CG	none	75	mean	inside	0.221761907804393	1
CHG	none	75	mean	inside	0.0469171338173483	1
CHH	none	75	mean	inside	0.0309583710447656	1
CG	none	100	mean	inside	0.267099013310211	1
CHG	none	100	mean	inside	0.0489339322830129	1
CHH	none	100	mean	inside	0.0319966069559049	1
CG	none	125	mean	inside	0.30747452484992	1
CHG	none	125	mean	inside	0.04912923529847	1
CHH	none	125	mean	inside	0.0321621613789161	1
CG	none	150	mean	inside	0.336158851674643	1
CHG	none	150	mean	inside	0.0491631183369651	1
CHH	none	150	mean	inside	0.032838983437462	1
CG	none	175	mean	inside	0.358391339706372	1
CHG	none	175	mean	inside	0.0478776202825983	1
CHH	none	175	mean	inside	0.0324451970129561	1
CG	none	200	mean	inside	0.379598495136532	1
CHG	none	200	mean	inside	0.0492090106799905	1
CHH	none	200	mean	inside	0.0320876805830661	1
CG	none	225	mean	inside	0.393102164629409	1
CHG	none	225	mean	inside	0.0485435115376014	1
CHH	none	225	mean	inside	0.0324406594967769	1
CG	none	250	mean	inside	0.402992223514482	1
CHG	none	250	mean	inside	0.0493516158660266	1
CHH	none	250	mean	inside	0.0330614627845146	1
CG	none	275	mean	inside	0.411298875714155	1
CHG	none	275	mean	inside	0.0487274430020784	1
CHH	none	275	mean	inside	0.032965532286655	1
CG	none	300	mean	inside	0.418317293454915	1
CHG	none	300	mean	inside	0.0469099124727902	1
CHH	none	300	mean	inside	0.0321602028256187	1
CG	none	325	mean	inside	0.425838040762241	1
CHG	none	325	mean	inside	0.0468114284184656	1
CHH	none	325	mean	inside	0.0308723906533998	1
CG	none	350	mean	inside	0.43124494166967	1
CHG	none	350	mean	inside	0.0456476806128094	1
CHH	none	350	mean	inside	0.0307642345843561	1
CG	none	375	mean	inside	0.43364979944824	1
CHG	none	375	mean	inside	0.0457158460298144	1
CHH	none	375	mean	inside	0.0300206810764869	1
CG	none	400	mean	inside	0.434625643319629	1
CHG	none	400	mean	inside	0.0446342204081949	1
CHH	none	400	mean	inside	0.0294533025339198	1
CG	none	425	mean	inside	0.427990345391509	1
CHG	none	425	mean	inside	0.0440998467025999	1
CHH	none	425	mean	inside	0.0293007162840974	1
CG	none	450	mean	inside	0.405987132459467	1
CHG	none	450	mean	inside	0.0443610899587426	1
CHH	none	450	mean	inside	0.0284955319390817	1
CG	none	475	mean	inside	0.346188651227613	1
CHG	none	475	mean	inside	0.0414335061957894	1
CHH	none	475	mean	inside	0.0271533259090219	1
