context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.162431460102846	1
CHG	none	-100	mean	upstream	0.0888795880046592	1
CHH	none	-100	mean	upstream	0.0388952839708168	1
CG	none	-200	mean	upstream	0.173323071383396	1
CHG	none	-200	mean	upstream	0.102625846620625	1
CHH	none	-200	mean	upstream	0.0479372628045308	1
CG	none	-300	mean	upstream	0.216601924763106	1
CHG	none	-300	mean	upstream	0.127576029454033	1
CHH	none	-300	mean	upstream	0.063518774298234	1
CG	none	-400	mean	upstream	0.268952572495708	1
CHG	none	-400	mean	upstream	0.152166639137969	1
CHH	none	-400	mean	upstream	0.0789789594039101	1
CG	none	-500	mean	upstream	0.313850665400376	1
CHG	none	-500	mean	upstream	0.170275375344042	1
CHH	none	-500	mean	upstream	0.0863276785837487	1
CG	none	500	mean	downstream	0.287643490596322	1
CHG	none	500	mean	downstream	0.0896051791980829	1
CHH	none	500	mean	downstream	0.0391832448553919	1
CG	none	600	mean	downstream	0.280066391731877	1
CHG	none	600	mean	downstream	0.101970913875064	1
CHH	none	600	mean	downstream	0.0486871259767634	1
CG	none	700	mean	downstream	0.308523801456734	1
CHG	none	700	mean	downstream	0.112429879386887	1
CHH	none	700	mean	downstream	0.0583917851283059	1
CG	none	800	mean	downstream	0.339102967114891	1
CHG	none	800	mean	downstream	0.12218530420921	1
CHH	none	800	mean	downstream	0.0666122212017115	1
CG	none	900	mean	downstream	0.369472800182178	1
CHG	none	900	mean	downstream	0.1301552162525	1
CHH	none	900	mean	downstream	0.0722894191118644	1
CG	none	0	mean	inside	0.134031773846271	1
CHG	none	0	mean	inside	0.0610655739724097	1
CHH	none	0	mean	inside	0.0344031526962512	1
CG	none	25	mean	inside	0.180816111148477	1
CHG	none	25	mean	inside	0.0634685973612856	1
CHH	none	25	mean	inside	0.0361211611033795	1
CG	none	50	mean	inside	0.239057250191749	1
CHG	none	50	mean	inside	0.0676992092134765	1
CHH	none	50	mean	inside	0.0379152098919431	1
CG	none	75	mean	inside	0.294634356606129	1
CHG	none	75	mean	inside	0.0711152984219116	1
CHH	none	75	mean	inside	0.0399354512251806	1
CG	none	100	mean	inside	0.347624190540454	1
CHG	none	100	mean	inside	0.0720779893881821	1
CHH	none	100	mean	inside	0.0405089219638013	1
CG	none	125	mean	inside	0.391508662520074	1
CHG	none	125	mean	inside	0.0731407187740899	1
CHH	none	125	mean	inside	0.0410592891978186	1
CG	none	150	mean	inside	0.427313430440382	1
CHG	none	150	mean	inside	0.0740076937025323	1
CHH	none	150	mean	inside	0.0408808707831932	1
CG	none	175	mean	inside	0.451871664076629	1
CHG	none	175	mean	inside	0.0721708154724806	1
CHH	none	175	mean	inside	0.041296616289873	1
CG	none	200	mean	inside	0.471531394293433	1
CHG	none	200	mean	inside	0.0733836969640713	1
CHH	none	200	mean	inside	0.0410486275810482	1
CG	none	225	mean	inside	0.489793634563123	1
CHG	none	225	mean	inside	0.0722739115089593	1
CHH	none	225	mean	inside	0.0407639028446227	1
CG	none	250	mean	inside	0.50086953870267	1
CHG	none	250	mean	inside	0.072604344941949	1
CHH	none	250	mean	inside	0.0402565535608368	1
CG	none	275	mean	inside	0.514434781748763	1
CHG	none	275	mean	inside	0.073082471556052	1
CHH	none	275	mean	inside	0.0403576123040793	1
CG	none	300	mean	inside	0.52420083576705	1
CHG	none	300	mean	inside	0.0723624174641109	1
CHH	none	300	mean	inside	0.0396076271167105	1
CG	none	325	mean	inside	0.525682150596869	1
CHG	none	325	mean	inside	0.0717721276576191	1
CHH	none	325	mean	inside	0.0398324698960983	1
CG	none	350	mean	inside	0.533081862909736	1
CHG	none	350	mean	inside	0.0703839339821576	1
CHH	none	350	mean	inside	0.0390922511129813	1
CG	none	375	mean	inside	0.535221866722992	1
CHG	none	375	mean	inside	0.0701166552609708	1
CHH	none	375	mean	inside	0.0387101718632954	1
CG	none	400	mean	inside	0.530871847931776	1
CHG	none	400	mean	inside	0.06987070498251	1
CHH	none	400	mean	inside	0.0374536666738816	1
CG	none	425	mean	inside	0.518200664482471	1
CHG	none	425	mean	inside	0.0674515084988451	1
CHH	none	425	mean	inside	0.0363093999219488	1
CG	none	450	mean	inside	0.494262080459486	1
CHG	none	450	mean	inside	0.0676579240090127	1
CHH	none	450	mean	inside	0.0354576361630255	1
CG	none	475	mean	inside	0.426088274645595	1
CHG	none	475	mean	inside	0.063122018556161	1
CHH	none	475	mean	inside	0.0333496309477202	1
