context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.147736872942313	1
CHG	none	-100	mean	upstream	0.0852925845631876	1
CHH	none	-100	mean	upstream	0.0415054488714694	1
CG	none	-200	mean	upstream	0.15929751855153	1
CHG	none	-200	mean	upstream	0.10129284673515	1
CHH	none	-200	mean	upstream	0.0499470784743723	1
CG	none	-300	mean	upstream	0.200267052152266	1
CHG	none	-300	mean	upstream	0.123537755936014	1
CHH	none	-300	mean	upstream	0.0636419013296514	1
CG	none	-400	mean	upstream	0.24319247506732	1
CHG	none	-400	mean	upstream	0.145670441479686	1
CHH	none	-400	mean	upstream	0.0774694905258261	1
CG	none	-500	mean	upstream	0.282816771335779	1
CHG	none	-500	mean	upstream	0.159670814155827	1
CHH	none	-500	mean	upstream	0.0852166688384996	1
CG	none	500	mean	downstream	0.267742833579166	1
CHG	none	500	mean	downstream	0.0872536621052763	1
CHH	none	500	mean	downstream	0.0413780487961476	1
CG	none	600	mean	downstream	0.2532263594071	1
CHG	none	600	mean	downstream	0.0987928875939835	1
CHH	none	600	mean	downstream	0.0503075261630047	1
CG	none	700	mean	downstream	0.282801057645143	1
CHG	none	700	mean	downstream	0.110229593717882	1
CHH	none	700	mean	downstream	0.0595011815564823	1
CG	none	800	mean	downstream	0.311807199151508	1
CHG	none	800	mean	downstream	0.118816503250784	1
CHH	none	800	mean	downstream	0.0666329690789255	1
CG	none	900	mean	downstream	0.339030211359811	1
CHG	none	900	mean	downstream	0.126281708992193	1
CHH	none	900	mean	downstream	0.0718794384516164	1
CG	none	0	mean	inside	0.119815165117997	1
CHG	none	0	mean	inside	0.0608794155489323	1
CHH	none	0	mean	inside	0.035149218937219	1
CG	none	25	mean	inside	0.157813073522521	1
CHG	none	25	mean	inside	0.062692126607093	1
CHH	none	25	mean	inside	0.0369228835930561	1
CG	none	50	mean	inside	0.206754064165142	1
CHG	none	50	mean	inside	0.0658006457336875	1
CHH	none	50	mean	inside	0.0388186310768305	1
CG	none	75	mean	inside	0.260241531461733	1
CHG	none	75	mean	inside	0.0678856151586763	1
CHH	none	75	mean	inside	0.0406696351287445	1
CG	none	100	mean	inside	0.309958684406293	1
CHG	none	100	mean	inside	0.069797797285162	1
CHH	none	100	mean	inside	0.0415193221559625	1
CG	none	125	mean	inside	0.349831096979611	1
CHG	none	125	mean	inside	0.0711658543928567	1
CHH	none	125	mean	inside	0.0416117193792447	1
CG	none	150	mean	inside	0.385986320725074	1
CHG	none	150	mean	inside	0.0710867263486689	1
CHH	none	150	mean	inside	0.0413544304529468	1
CG	none	175	mean	inside	0.411000635550891	1
CHG	none	175	mean	inside	0.0705537170887582	1
CHH	none	175	mean	inside	0.041874107639764	1
CG	none	200	mean	inside	0.42848242472504	1
CHG	none	200	mean	inside	0.0712798304327678	1
CHH	none	200	mean	inside	0.0417830186411425	1
CG	none	225	mean	inside	0.45027515434339	1
CHG	none	225	mean	inside	0.0707545958692841	1
CHH	none	225	mean	inside	0.0418979686481177	1
CG	none	250	mean	inside	0.464382856789134	1
CHG	none	250	mean	inside	0.071301871842646	1
CHH	none	250	mean	inside	0.0416200822538186	1
CG	none	275	mean	inside	0.47423180907961	1
CHG	none	275	mean	inside	0.0713971900495816	1
CHH	none	275	mean	inside	0.04148526686114	1
CG	none	300	mean	inside	0.485878378455218	1
CHG	none	300	mean	inside	0.0710685088166322	1
CHH	none	300	mean	inside	0.0411498434585596	1
CG	none	325	mean	inside	0.488850418033508	1
CHG	none	325	mean	inside	0.0719758383398276	1
CHH	none	325	mean	inside	0.0414076876181528	1
CG	none	350	mean	inside	0.494997875566269	1
CHG	none	350	mean	inside	0.0693820356062952	1
CHH	none	350	mean	inside	0.0400031808760236	1
CG	none	375	mean	inside	0.499175477213232	1
CHG	none	375	mean	inside	0.0689428174426055	1
CHH	none	375	mean	inside	0.0399186175459481	1
CG	none	400	mean	inside	0.494605947820579	1
CHG	none	400	mean	inside	0.0679586192869176	1
CHH	none	400	mean	inside	0.0387772682412914	1
CG	none	425	mean	inside	0.483504612427832	1
CHG	none	425	mean	inside	0.0661741803764895	1
CHH	none	425	mean	inside	0.0373981839112254	1
CG	none	450	mean	inside	0.463255830700814	1
CHG	none	450	mean	inside	0.0657937720786408	1
CHH	none	450	mean	inside	0.0364545552987234	1
CG	none	475	mean	inside	0.402080236239059	1
CHG	none	475	mean	inside	0.06191187099313	1
CHH	none	475	mean	inside	0.0349031119893318	1
