context	category	distance	what	where	mean	weight
CG	none	-100	mean	upstream	0.159624955340562	1
CHG	none	-100	mean	upstream	0.0891726518902783	1
CHH	none	-100	mean	upstream	0.0418017818326781	1
CG	none	-200	mean	upstream	0.171048274136513	1
CHG	none	-200	mean	upstream	0.104297463762091	1
CHH	none	-200	mean	upstream	0.0494970720351784	1
CG	none	-300	mean	upstream	0.21460249831172	1
CHG	none	-300	mean	upstream	0.126469891652971	1
CHH	none	-300	mean	upstream	0.0620329173782856	1
CG	none	-400	mean	upstream	0.260454101154909	1
CHG	none	-400	mean	upstream	0.149058304356404	1
CHH	none	-400	mean	upstream	0.0758871434475999	1
CG	none	-500	mean	upstream	0.300129592097539	1
CHG	none	-500	mean	upstream	0.162314442572227	1
CHH	none	-500	mean	upstream	0.0833295087708689	1
CG	none	500	mean	downstream	0.302331522530189	1
CHG	none	500	mean	downstream	0.0906360173334678	1
CHH	none	500	mean	downstream	0.0419464715608608	1
CG	none	600	mean	downstream	0.287747733133653	1
CHG	none	600	mean	downstream	0.101441191108615	1
CHH	none	600	mean	downstream	0.0505838373047165	1
CG	none	700	mean	downstream	0.309816515378868	1
CHG	none	700	mean	downstream	0.113964162562671	1
CHH	none	700	mean	downstream	0.0592356754615681	1
CG	none	800	mean	downstream	0.338146998161563	1
CHG	none	800	mean	downstream	0.120896883345928	1
CHH	none	800	mean	downstream	0.0654144404749892	1
CG	none	900	mean	downstream	0.367025368911862	1
CHG	none	900	mean	downstream	0.127466703876856	1
CHH	none	900	mean	downstream	0.0704971550663278	1
CG	none	0	mean	inside	0.137553663524079	1
CHG	none	0	mean	inside	0.0660501590042902	1
CHH	none	0	mean	inside	0.0361149371619413	1
CG	none	25	mean	inside	0.182046398727989	1
CHG	none	25	mean	inside	0.0683218032020749	1
CHH	none	25	mean	inside	0.0378219357764326	1
CG	none	50	mean	inside	0.238438002685131	1
CHG	none	50	mean	inside	0.0722907852577198	1
CHH	none	50	mean	inside	0.0398305542654419	1
CG	none	75	mean	inside	0.297852074001714	1
CHG	none	75	mean	inside	0.0747158332376536	1
CHH	none	75	mean	inside	0.0417247096785744	1
CG	none	100	mean	inside	0.348910246136253	1
CHG	none	100	mean	inside	0.0754805009704106	1
CHH	none	100	mean	inside	0.042322565700468	1
CG	none	125	mean	inside	0.388078964633391	1
CHG	none	125	mean	inside	0.0759254827264846	1
CHH	none	125	mean	inside	0.0422526203457681	1
CG	none	150	mean	inside	0.426114346658518	1
CHG	none	150	mean	inside	0.076195764864281	1
CHH	none	150	mean	inside	0.0422313401230321	1
CG	none	175	mean	inside	0.452007279246458	1
CHG	none	175	mean	inside	0.0743279711037632	1
CHH	none	175	mean	inside	0.042169570542733	1
CG	none	200	mean	inside	0.470367567605227	1
CHG	none	200	mean	inside	0.0756362850608828	1
CHH	none	200	mean	inside	0.0421552117383835	1
CG	none	225	mean	inside	0.49030012114447	1
CHG	none	225	mean	inside	0.0761004472461988	1
CHH	none	225	mean	inside	0.042605889005651	1
CG	none	250	mean	inside	0.500686880348866	1
CHG	none	250	mean	inside	0.0766513098121385	1
CHH	none	250	mean	inside	0.0425998346239568	1
CG	none	275	mean	inside	0.513423383198434	1
CHG	none	275	mean	inside	0.0773258543286696	1
CHH	none	275	mean	inside	0.0426511357140221	1
CG	none	300	mean	inside	0.520683403435654	1
CHG	none	300	mean	inside	0.0767708366382563	1
CHH	none	300	mean	inside	0.0419062946828296	1
CG	none	325	mean	inside	0.523276552717954	1
CHG	none	325	mean	inside	0.0762289315495138	1
CHH	none	325	mean	inside	0.0417427706831943	1
CG	none	350	mean	inside	0.52965596109275	1
CHG	none	350	mean	inside	0.0742894281049614	1
CHH	none	350	mean	inside	0.041107176110836	1
CG	none	375	mean	inside	0.534353247190285	1
CHG	none	375	mean	inside	0.0741636794680045	1
CHH	none	375	mean	inside	0.0407344738375403	1
CG	none	400	mean	inside	0.531122246378958	1
CHG	none	400	mean	inside	0.0723305269979716	1
CHH	none	400	mean	inside	0.0394524875718799	1
CG	none	425	mean	inside	0.521167319971699	1
CHG	none	425	mean	inside	0.0702840162322063	1
CHH	none	425	mean	inside	0.038241861230212	1
CG	none	450	mean	inside	0.502827434552141	1
CHG	none	450	mean	inside	0.0692450671995772	1
CHH	none	450	mean	inside	0.0375432543597583	1
CG	none	475	mean	inside	0.447583831993821	1
CHG	none	475	mean	inside	0.066480064033893	1
CHH	none	475	mean	inside	0.0362908977243243	1
